ccode,cname,ccodealp,ccodecow,ccodewb,version,ajr_settmort,al_ethnic,al_language,al_religion,bl_asy25f,bl_asy25mf,bti_aar,bti_acp,bti_ba,bti_cdi,bti_ci,bti_cr,bti_cst,bti_ffe,bti_foe,bti_muf,bti_nird,bti_rol,bti_ssn,chga_demo,chga_hinst,ciri_assn,ciri_disap,ciri_dommov,ciri_empinx_new,ciri_formov,ciri_injud,ciri_kill,ciri_physint,ciri_polpris,ciri_relfre_new,ciri_speech,ciri_tort,ciri_wecon,ciri_wopol,ciri_worker,ciri_wosoc,dpi_cemo,dpi_checks,dpi_fraud,dpi_gprlc1,dpi_gps1,dpi_gs,dpi_housesys,dpi_lipc,dpi_plurality,dpi_polariz,dpi_seats,dpi_system,dpi_yio,dr_eg,dr_ig,dr_pg,dr_sg,ef_ef,eiu_iod,el_avelf,env_treaty,epi_epi,eu_spr_exp_pens_TOTAL,fe_etfra,ffp_fsi,ffp_hf,ffp_ref,fh_cl,fh_fog,fh_fotpsc5,fh_ipolity2,fh_polity2,fh_pr,fh_status,fi_index,fi_index_cl,gcb_bed,gcb_bl,gcb_bpol,gcb_ped,gcb_pj,gcb_ppol,gd_ptsa,gd_ptss,gir_csmai,gle_cgdpc,gle_rgdpc,gol_est_spec,gr_cso,gr_csopop,h_j,h_polcon3,hf_corrupt,hf_efiscore,hf_govt,hf_labor,hf_prights,hf_trade,ht_colonial,ht_partsz,ht_region,ht_regtype,iag_iag,iag_rltc,icrg_qog,ihme_mmaf,ihme_mmam,imf_exp,imf_gd,imf_gdp,imf_gdpgr,imf_infl,imf_pop,imf_rev,imf_ue,ipu_l_s,ipu_l_sw,ipu_l_w,kun_legabs,kun_polabs,lp_catho80,lp_lat_abst,lp_legor,lp_muslim80,lp_no_cpm80,lp_protmg80,mad_gdp,mad_gdppc,mad_pop,p_autoc,p_democ,p_durable,p_fragment,p_polity,p_polity2,qs_closed,qs_closed_cih,qs_closed_cil,qs_impar,qs_impar_cih,qs_impar_cil,qs_proff,qs_proff_cih,qs_proff_cil,ross_gas_netexpc,ross_gas_prod,ross_gas_value,ross_oil_netexpc,ross_oil_prod,ross_oil_value,rsf_pfi,socx_socexp,ti_cpi,ti_cpi_max,ti_cpi_min,ti_cpi_sd,ucdp_type1,ucdp_type2,ucdp_type3,ucdp_type4,uds_mean,uds_median,uds_pct025,uds_pct975,uds_sd,undp_hdi,une_durce,une_durp,une_durpp,une_durs,une_gerppt,une_gerpt,une_gerst,une_hiv,une_imr,une_leb,une_litat,une_popgr,une_pov,une_rp,une_tfr,unna_ahff,unna_con,unna_gdp,unna_gse,unna_gsi,unna_man,unna_mmu,unna_pop,unna_tsc,unna_wrrh,van_comp,van_index,van_part,vi_umpub,wbgi_cce,wbgi_ccs,wbgi_gee,wbgi_ges,wbgi_pse,wbgi_pss,wbgi_rle,wbgi_rls,wbgi_rqe,wbgi_rqs,wbgi_vae,wbgi_vas,wdi_accelectr,wdi_agrvagdp,wdi_altnucen,wdi_armedf,wdi_armedfper,wdi_battd,wdi_broadband,wdi_chemp,wdi_co2mtpc,wdi_dofdcal,wdi_elpowconpc,wdi_emp,wdi_empagr,wdi_empind,wdi_empser,wdi_energyimp,wdi_enusektoepc,wdi_eodb,wdi_expfuel,wdi_expmilgdp,wdi_expom,wdi_forestarea,wdi_gdpgr,wdi_gini,wdi_hetot,wdi_homicide,wdi_incs10_h,wdi_incs10_l,wdi_indvagdp,wdi_internetuse,wdi_iws,wdi_landagr,wdi_landarea,wdi_mignet,wdi_mobile,wdi_mortuf,wdi_pop014,wdi_pop1564,wdi_pop65,wdi_poprurper,wdi_popurbper,wdi_refasylum,wdi_reforigin,wdi_roaddens,wdi_scitecjournal,wdi_servagdp,wdi_splpc,wdi_splpg,wdi_taxrev,wdi_thrbird,wdi_thrfish,wdi_thrmam,wdi_thrplant,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wef_elec,wef_gend,wef_ias,wef_mobile,wef_ptp,wel_ic,wvs_e037,wvs_e069_04,wvs_e069_10
4,Afghanistan,AFG,700,4,QoGBasCSJan15,,.7693445682525635,.6141461730003357,.2716839015483856,1.2438788,3.2061968,4,1,1,3,10,2,10,6,4,1,3,2.25,1,0,3,1,2,0,2,0,0,0,3,1,0,0,0,0,2,0,1,0,1,1,,0,0,1,4,1,0,249,0,9,,31.46042060852051,47.89186859130859,19.90172958374023,.624438612,3.0599999,,47,,,.75079703,109.3000030517578,7.199999809265137,9.199999809265137,6,1,75,1.9713979,,6,3,,,.2178770899772644,,.5337423086166382,2.90966010093689,3.37010669708252,3.184233903884888,5,4,,1281.62,1154.6801,,121,4.2475843,0,0,15,,83.19999694824219,75.80000305175781,,,0,0,8,1,,,,35.119999,30.76,.0010000000474975,,15.32499980926514,8.437999725341797,92.28299713134766,28.39800071716309,21.72200012207031,,249,27.29999923706055,68,.19947626,.11056042,0,.366666704416275,2,99.30000305175781,.6999968886375427,0,28445,868.8580322265625,38396,-66,-66,0,2,-66,,,,,,,,,,,0,.9235888123512268,22039088,0,0,0,51.66999816894531,,1.399999976158142,1.600000023841858,1.200000047683716,.300000011920929,0,0,0,2,-.69390917,-.69736344,-1.0750382,-.30955514,.19654125,.4525235593318939,9,6,4,6,,99.39881896972656,50.18149948120117,.1000000014901161,74.5,48.28219604492188,,2.831298828125,,76.76100158691406,6.288000106811523,29.58026885986328,8.21226978302002,10392508416,9.796226501464844,43.92301559448242,12.97693347930908,13.70652294158936,28397812,20.82077026367188,8.515778541564941,55.20000076293945,7.599999904632568,13.80000019073486,,-1.624465703964233,.2096502929925919,-1.465571403503418,.2314837574958801,-2.549819231033325,.282525897026062,-1.901093006134033,.1825789511203766,-1.529258131980896,.1856035143136978,-1.481581568717957,.1487242579460144,30,27.09153938293457,,306800,4.370053768157959,6241,.005282097030431,9.300000190734863,.2900252342224121,,,,,,,,,170,,3.668033361434937,.2752445340156555,2.069822072982788,8.433290481567383,27.81999969482422,8.652738571166992,2.386059522628784,23.20999908447266,4.079999923706055,21.86234092712402,4,57.07582473754883,58.1236686706543,652230,-399999,45.77817535400391,103.6999969482422,48.60289764404297,49.23207092285156,2.165029525756836,76.76100158691406,23.23900032043457,6434,3054709,3.546755075454712,5.5,51.04611968994141,14.96312522888184,18.9968147277832,9.123651504516602,14,5,11,3,54.96732711791992,12.39999961853027,8.5,7.800000190734863,25.39999961853027,19.5,18.29999923706055,,,,,,,,,
8,Albania,ALB,339,8,QoGBasCSJan15,,.2204259932041168,.0399248003959656,.4718515872955322,10.164845,10.38601,9,4,7,9,2,8,7,8,8,9,10,6.25,6,1,0,2,2,2,11,2,0,2,7,2,2,1,1,1,2,1,1,0,2,0,1,68,78,1,7,1,2,140,2,5,64.45012664794922,58.32265090942383,73.77001190185547,41.47697830200195,1.910678133,5.9099998,,66,65.85172271728516,,.096599996,67.09999847412109,7.099999904632568,2.799999952316284,3,7,50,8.083333,8.083333,3,2,7.329999923706055,7.482216358184815,.1499051302671433,.20535715,.491150438785553,3.977664947509766,4.321138381958008,3.715746402740479,2,2,78.33333587646484,8204.0195,7391.48,9,92,3.2295682,0,.386686,32,64,68.69999694824219,50.40000152587891,35,79.80000305175781,0,.4000000059604645,1,100,,,.41203704,71.510002,65.489998,24.70000076293945,58.53099822998047,11.76200008392334,3.799999952316284,107.0759963989258,2.869999885559082,26.14599990844727,13.5,140,7.099999904632568,23,.48282537,.58003491,0,.4555555880069733,3,20.5,79.5,0,15015,4148.93603515625,3639,0,9,13,0,9,9,4.4242425,4.969697,3.5151515,-.15167244,.12018608,-.47552881,2.9015152,3.6060605,2.219697,0,.1979118883609772,4722662,64.33518981933594,540023.25,309594560,21.5,,3.299999952316284,3.599999904632568,3,.5,0,0,0,1,.47039717,.47173905,.13524829,.7988022,.16924587,.7078127861022949,9,5,3,7,60.72843933105469,,82.39508056640625,,13.39999961853027,76.90094757080078,96.84529876708984,.3614506721496582,4.25,47.67800140380859,1.53600001335144,19.30744171142578,10.96009349822998,10502308864,32.89598083496094,53.76983642578125,7.960970878601074,11.73943328857422,3150143,9.498961448669434,20.99024963378906,51.40000152587891,21.39999961853027,41.70000076293945,,-.4885777533054352,.1374791711568832,-.2714275121688843,.2048436254262924,-.191314235329628,.2584043145179749,-.4357594847679138,.1351843923330307,.2322520911693573,.1638309359550476,.1120576113462448,.1342645883560181,,19.11578750610352,31.98013877868652,14745,1.098792672157288,,3.349657535552979,5.5,1.359638571739197,65,1800.87060546875,1.600000023841858,41.5,20.79999923706055,37.70000076293945,21.21234321594238,653.65380859375,82,17.97322654724121,1.60235857963562,12.82934951782227,28.33211708068848,3.5,34.5099983215332,5.533995151519775,3.963443994522095,28.98999977111816,3.529999971389771,16.06010627746582,45,95.88117218017578,43.84306716918945,27400,-50002,85.46824645996094,18.10000038146973,22.82801055908203,67.06977844238281,10.10220813751221,47.67800140380859,52.32199859619141,76,14772,,18.29999923706055,64.82410430908203,52.80405426025391,36.50714492797852,,6,39,3,0,86.30436706542969,17.10000038146973,14.19999980926514,12.19999980926514,23.70000076293945,25.79999923706055,27.29999923706055,4.830509265625,.660099983215332,4.504513090625,96.39339450271579,2.632551375,,,,
12,Algeria,DZA,615,12,QoGBasCSJan15,4.359269618988037,.3393999934196472,.4426619112491608,.009128499776125,5.9001088,6.8301439,5,3,7,2,7,5,6,4,6,7,6,4.25,6,0,3,0,2,1,3,1,1,1,5,1,0,0,1,2,2,0,0,0,4,1,3,136,249,0,7,0,1,389,0,11,47.13101959228516,52.37113952636719,83.94011688232422,35.27730941772461,1.586297535,3.1700001,.4300000071525574,82,48.56123733520508,,.31999999,81.30000305175781,6.099999904632568,6.5,5,3,62,4.25,4.25,6,3,5.329999923706055,4.87288236618042,.1861861795186997,,.4005101919174194,3.660493850708008,4.058461666107178,3.831622123718262,3,3,45.99206161499023,5395.8999,4861.48,,21,.62026381,0,.6475991,28,52.40000152587891,62.40000152587891,52.90000152587891,30,72.80000305175781,6,.3496143817901611,3,1,70.23355865478516,62.08675765991211,.43981481,58.34,51.560001,-3.647000074386597,11.66300010681152,161.2070007324219,3.615999937057495,136.2299957275391,35.97800064086914,36.63700103759766,9.961000442504883,389,6.199999809265137,30,.3424153,.42283168,.5,.3111110925674439,2,99.09999847412109,.4000014960765839,0,118882,3520.3779296875,34178,1,3,6,0,2,2,,,,.24157405,1.3974291,-.3648138,4.3333335,4.8333335,3.5,198.7529907226563,1268.021484375,30258094080,704.5274047851563,76692000,43967414272,47.33000183105469,,2.900000095367432,3.200000047683716,2.599999904632568,.4000000059604645,0,0,1,0,-.27929288,-.2778177,-.61044073,.053945322,.17303878,.7092282772064209,9,5,1,7,83.74326324462891,113.3227233886719,95.39151000976563,,26.89999961853027,72.8525390625,,1.471347093582153,,27.97599983215332,2.263999938964844,8.590114593505859,10.10288143157959,116625776640,38.30770874023438,31.31027030944824,4.228641033172607,41.12137603759766,37062820,8.387904167175293,11.79332256317139,37.40000152587891,11,29.39999961853027,,-.4878051578998566,.1737358719110489,-.4764436483383179,.1929827928543091,-1.26249086856842,.2417864352464676,-.7490804791450501,.139825314283371,-1.16554594039917,.1695060729980469,-1.026946187019348,.1118280589580536,99.30000305175781,8.620939254760742,.0373123809695244,317200,2.724642515182495,236,2.428309440612793,,3.331511735916138,25,986.864990234375,3.400000095367432,11.69999980926514,33.09999847412109,55.20000076293945,-275.3298034667969,1082.072387695313,151,97.34600067138672,3.519140720367432,.2912586629390717,.6264327764511108,3.599999904632568,,4.169440746307373,.7161343097686768,,,51.41684722900391,12.5,83.79811096191406,17.37091445922852,2381740,-50002,88.44487762451172,21.5,27.12007141113281,68.14699554443359,4.732931613922119,27.97599983215332,72.02400207519531,94144,6689,4.771931648254395,598.2999877929688,39.96221160888672,,,34.40276718139648,11,36,14,17,69.86666107177734,19.39999961853027,10,8.100000381469727,38.29999923706055,22.20000076293945,19.10000038146973,4.47241185833333,.6118999719619751,2.35606621666667,98.9875901999747,1.79496379166667,.5986682176589966,,,
20,Andorra,AND,232,20,QoGBasCSJan15,,.7139459848403931,.684785008430481,.2325685024261475,,,,,,,,,,,,,,,,1,0,2,2,2,12,2,2,2,8,2,2,2,2,2,3,0,,,,,,,,,,,,,,,,,23.31901931762695,76.19647979736328,,,,11,,,,,,,1,12,13,10,,1,1,,,,,,,,,,,,31482.84,28364.711,12,1,,,.40390027,,,,,,,0,,5,,,,,82.309998,75.93,,,,,,,,,28,28.60000038146973,10,.93395674,,99.09999847412109,.4699999988079071,2,0,.4000014960765839,.5,,,84,,,,,,,,,,,,,,,,,,,,,,6.820000171661377,,,,,,,,,,.78668374,.78015244,.25042936,1.3476453,.28372321,.832001805305481,10,6,3,6,,,,,2.900000095367432,,,1.40858268737793,,12.18299961090088,1.22000002861023,.5093788504600525,9.729524612426758,2879734784,27.35936546325684,29.52391815185547,4.125925540924072,5.245179176330566,77907,5.829174995422363,27.20799064636231,55,9.600000381469727,17.5,,1.33302104473114,.4293518364429474,1.512570381164551,.4380881190299988,1.306484580039978,.3673378229141235,1.232839941978455,.3739623427391052,1.368159055709839,.4838943183422089,1.333664536476135,.2357870936393738,,,,,,,31.45031929016113,,6.636720657348633,,,,,,,,,,,,,34.04255294799805,3.57073712348938,,7.200830459594727,1.178355932235718,,,,81,100,42.76595687866211,470,,84.06818389892578,3.5,,,,12.18299961090088,87.81700134277344,,6,,.300000011920929,,,,,1,0,2,0,,,,,,,,,,,,,,,,
24,Angola,AGO,540,24,QoGBasCSJan15,5.63478946685791,.7867199778556824,.7870191931724548,.6276435256004334,,,5,2,7,3,4,4,8,6,6,7,10,4,3,0,3,1,2,0,5,0,0,1,4,1,2,0,0,1,2,1,1,0,1,0,3,191,207,0,6,0,0,220,0,31,68.19062042236328,44.73295974731445,48.82049942016602,18.96743011474609,1.003073514,2.4100001,.7799999713897705,39,47.56856536865234,,.7561,83.69999694824219,5.599999904632568,6.900000095367432,5,1,64,3.25,3.25,6,3,5.050000190734863,,,,,,,,3,3,45.85317611694336,4437.0698,3997.6101,,221,15.806511,0,.160008,19,46.20000076293945,48.09999847412109,42.29999923706055,20,70.19999694824219,7,.8681818246841431,4,1,45.89086151123047,35.28506469726563,.40277779,30.360001,29.24,-3.236999988555908,39.80300140380859,82.47100067138672,3.407999992370606,93.0469970703125,,43.47900009155273,,220,15,85,.34255466,.32319182,68.69999694824219,.1366667002439499,2,0,11.5,19.79999923706055,21106,1684.255004882813,12799,4,2,13,0,-2,-2,,,,,,,,,,0,68.08168792724609,1624595712,2315.313720703125,96538320,55345283072,28.5,,1.899999976158142,2,1.799999952316284,.2000000029802322,0,0,1,0,-.39046636,-.39173719,-.72219127,-.054128695,.1715077,.5039205551147461,6,6,1,6,100.4604034423828,123.8367614746094,31.31398963928223,2.099999904632568,98.19999694824219,50.65365982055664,70.36241912841797,2.799537897109985,,41.62099838256836,5.442999839782715,10.0869026184082,8.134750366210938,57791410176,62.24102020263672,43.14586639404297,6.276899337768555,53.33747100830078,19549124,4.8465256690979,16.05111122131348,18.39999961853027,9.5,51.5,,-1.319217562675476,.1688515543937683,-1.128296494483948,.1861073970794678,-.2163248658180237,.2417864352464676,-1.255794405937195,.1386570334434509,-1.017946839332581,.1615014225244522,-1.118853211402893,.1115750968456268,40.20000076293945,9.842184066772461,2.380445003509522,117000,1.645168304443359,25,.1023063734173775,,1.555965662002564,206,246.6606750488281,,,,,-639.4913330078125,684.331787109375,178,,4.248274803161621,,46.9078369140625,3.407643556594849,42.65999984741211,3.408258438110352,18.9932746887207,32.36999893188477,2.180000066757202,59.93011093139648,10,52.59714889526367,46.83564758300781,1246700,65543,45.57339859008789,173.1000061035156,47.80661392211914,49.77217483520508,2.421213388442993,41.62099838256836,58.37900161743164,15155,134858,,6.900000095367432,30.22770690917969,,,19.54424476623535,25,40,15,34,105.3630752563477,8,7.599999904632568,7.300000190734863,13.30000019073486,12.89999961853027,12.39999961853027,,,,,,,,,
28,Antigua and Barbuda,ATG,58,28,QoGBasCSJan15,,.1642560064792633,.1063280999660492,.6839913129806519,,,,,,,,,,,,,,,,1,0,2,2,2,12,2,2,2,7,2,2,1,1,2,3,1,,,,,,,,,,,,,,,,48.15911102294922,34.90055084228516,57.48583984375,,,,65,,,,60.90000152587891,7.300000190734863,3.400000095367432,2,6,38,7.7523203,,3,1,,,,,,,,,,,,12434.77,11203.2,1,9,,,.38727427,,,,,,,5,0,10,100,,,,71.480003,66.010002,-3.411999940872192,90.78199768066406,1.136000037193298,-8.571000099182129,122.0800018310547,.0879999995231628,22.4689998626709,,19,10.5,2,.77185345,,10.19999980926514,.1892222017049789,1,.4000000059604645,47.20000076293945,42.20000076293945,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.61774623,.62181592,.097478606,1.1460885,.26959234,.7780268788337708,11,7,2,5,84.32360076904297,103.3994903564453,106.220100402832,,6.699999809265137,,98.94999694824219,1.028834342956543,,70.11799621582031,,1.864562273025513,10.91465759277344,1012089664,46.13085556030273,59.78921508789063,2.462264060974121,7.574325084686279,87233,12.36845302581787,26.69422340393066,49.09999847412109,23.89999961853027,48.70000076293945,,1.33302104473114,.4293518364429474,.4868116080760956,.4380881190299988,.9319393634796143,.3261826038360596,.9852272868156433,.3640393912792206,.6282278299331665,.4838943183422089,.5125583410263062,.2357870936393738,,2.163466215133667,,170,,,8.16090202331543,,5.885158061981201,171,,,2.799999952316284,15.60000038146973,81.59999847412109,,1729.919311523438,66,0,,1.776170492172241,22.27272796630859,-7.738048076629639,,5.65165376663208,6.763611793518066,,,22.61884689331055,47,97.86666870117188,20.45454597473145,440,-56,192.5532836914063,10.60000038146973,26.23319244384766,66.53330993652344,7.233500957489014,70.11799621582031,29.88199996948242,0,30,,.1000000014901161,75.21768951416016,,,18.38254547119141,1,19,2,4,103.6528778076172,,,,,,,,,,,,,,,
31,Azerbaijan,AZE,373,31,QoGBasCSJan15,,.2046719938516617,.2053918987512589,.4898946881294251,,,4,3,7,2,4,4,7,4,3,6,9,4,5,0,3,0,2,1,3,1,0,1,3,0,0,0,0,1,2,0,1,0,2,0,0,61,63,1,7,1,0,125,0,7,59.56394958496094,56.71054077148438,58.83753967285156,52.42995071411133,1.870146116,3.3099999,,34,43.11399459838867,,.18754703,84.40000152587891,5.699999809265137,8.100000381469727,5,3,79,2,2,6,3,6.090000152587891,,.3018480539321899,,.5796178579330444,3.303269386291504,3.197819232940674,3.554735660552979,3,3,65.27777862548828,10070.05,9072.6904,,84,11.366712,0,0,23,59.70000076293945,71,81.09999847412109,20,77.09999847412109,0,.5680000185966492,1,1,,,.3611111,61.130001,54.41,-1.79200005531311,11.14799976348877,52.91299819946289,4.959000110626221,234.7879943847656,8.998000144958496,45.65200042724609,6.047999858856201,123,11.30000019073486,14,.39412522,.29811352,0,.4477778077125549,3,93.40000152587891,6.599997997283936,0,66221,8097.45654296875,8239,7,0,15,2,-7,-7,5.1111112,5.7222223,3.8888888,-.35617024,.22050095,-.80838752,4.125,4.9583335,3.5,94.26825714111328,173.0607604980469,4129652992,2296.7294921875,51524444,29538891776,56.38000106811523,,2.400000095367432,2.700000047683716,2.099999904632568,.5,0,0,0,1,-.53577042,-.53828728,-.87302458,-.19191892,.17311746,.7433056831359863,11,4,3,7,25.58293914794922,93.76229858398438,98.80386352539063,.1000000014901161,39.79999923706055,70.50651550292969,99.75984191894531,1.189787745475769,2.809999942779541,46.5989990234375,1.919999957084656,5.913852691650391,8.772947311401367,28277004288,54.30472183227539,20.68126678466797,5.128437042236328,55.21772766113281,9094718,7.988285541534424,8.094531059265137,28,9.199999809265137,32.90000152587891,,-1.179017186164856,.1315616369247437,-.793946385383606,.1982683688402176,-.2532780468463898,.2417864352464676,-.8530120849609375,.1298319548368454,-.3683471381664276,.1584423780441284,-1.256035685539246,.1286696791648865,,5.947434425354004,2.55866289138794,81940,1.814945459365845,15,5.057880878448486,,5.050748825073242,14,1603.431396484375,3,38.20000076293945,13.69999980926514,48.09999847412109,-465.4743041992188,1279.588256835938,71,94.50949859619141,2.790533304214478,.1143248155713081,11.32404136657715,4.854339599609375,33.70999908447266,5.333600044250488,2.24210786819458,27.3700008392334,3.430000066757202,64.35404205322266,46,80.16044616699219,57.67034530639648,82656,0,100.0593185424805,38.5,22.69345855712891,71.38262939453125,5.923911094665527,46.5989990234375,53.4010009765625,1891,16753,21.91339492797852,144.6999969482422,29.69852447509766,63.55932235717773,20.04557228088379,12.15777683258057,15,10,7,0,74.98598480224609,6.800000190734863,5.599999904632568,4.400000095367432,13.19999980926514,14.60000038146973,17,4.65146058010471,.6625999808311462,3.87549387539267,108.747904448549,3.2964634408377,.4907407462596893,,,
32,Argentina,ARG,160,32,QoGBasCSJan15,4.232656002044678,.2549999952316284,.0617542006075382,.2236206978559494,9.4491472,9.2802076,10,5,8,9,3,7,4,10,8,8,10,5.75,6,1,2,2,2,2,12,2,0,1,4,1,2,1,0,2,3,1,2,0,5,0,3,87,87,0,7,0,1,257,0,3,42.60995101928711,58.30120849609375,93.5853271484375,48.79227066040039,2.596260592,6.6300001,.3100000023841858,114,56.48423004150391,,.25489998,45.79999923706055,3.799999952316284,2.200000047683716,2,6,51,8.666666,8.666666,2,1,5.809999942779541,5.791104793548584,.0053763440810144,0,.2000000029802322,2.404665231704712,3.646578073501587,3.805864572525024,2,2,90.68452453613281,13933.29,12553.3,9,243,6.5299025,0,.21157435,29,51.70000076293945,81.69999694824219,47.90000152587891,20,69.5,2,.46484375,2,100,,,.52777779,73.919998,66.290001,13.93200016021729,49.17800140380859,367.5610046386719,9.161999702453613,266.5700073242188,40.11700057983398,37.16500091552734,7.75,257,35,99,.46891594,.60139912,91.59999847412109,.3777778148651123,2,.2000000029802322,5.500000953674316,2.700000047683716,445117,10995.4296875,40914,0,8,27,0,8,8,,,,-.31693834,-.052476957,-.55834907,2.8970587,3.25,2.5882354,-9.974080085754395,310.7216796875,7414579200,51.55282974243164,31458188,18034935808,16.35000038146973,,2.900000095367432,3.200000047683716,2.599999904632568,.5,,,,,.66007197,.65882862,.31938073,1.0031439,.17276201,.7991306781768799,13,6,3,6,75.05255126953125,118.4347686767578,90.22608184814453,.4000000059604645,13,75.63214874267578,97.85877227783203,.8696088790893555,1.870000004768372,7.651000022888184,2.210999965667725,10.00347137451172,5.608531475067139,253746167808,21.70646858215332,18.40019989013672,20.53090667724609,25.32559967041016,40374224,8.111125946044922,14.72701072692871,55.09999847412109,24.79999923706055,45,,-.4135072827339172,.1597442924976349,-.1901374310255051,.1892963498830795,-.0872479826211929,.2373333722352982,-.6207297444343567,.1363947540521622,-.7578310966491699,.1695772111415863,.3302365243434906,.1140874326229096,97.19999694824219,10.09597873687744,6.089190006256104,104340,.5686099529266357,,9.269783020019531,,4.470964908599854,23,2907.176513671875,4.5,1.299999952316284,23.20000076293945,75,-1.704152345657349,1935.940185546875,121,8.126629829406738,.9386163949966431,4.422284603118897,10.74290466308594,9.160917282104492,44.4900016784668,8.187740325927734,5.535432815551758,32.29999923706055,1.460000038146973,31.22019577026367,45,98.40196990966797,53.61111450195313,2736690,-99998,141.3830261230469,14.80000019073486,24.8763313293457,64.50208282470703,10.62158870697022,7.651000022888184,92.3489990234375,3276,557,8.721083641052246,3767.60009765625,58.6838264465332,37.59454727172852,37.47031021118164,,50,37,39,68,40.10666656494141,9.199999809265137,7.699999809265137,6.699999809265137,23.89999961853027,19.5,16.79999923706055,3.48083472972973,.7210999727249146,3.70592978378378,134.921114445462,1.52215194594595,.6107649803161621,,,
36,Australia,AUS,900,36,QoGBasCSJan15,2.145931243896484,.0929019972681999,.3349497020244598,.821085512638092,11.793842,12.043964,,,,,,,,,,,,,,1,0,2,2,2,13,2,2,2,7,2,2,2,1,3,3,1,3,0,4,0,3,83,83,1,7,1,0,150,2,3,76.41362762451172,81.58949279785156,91.28732299804688,79.81819915771484,6.838681491,9.0900002,.3199999928474426,139,56.60940551757813,,.14850396,27.29999923706055,1.200000047683716,2.5,1,12,21,10,10,1,1,8.020000457763672,8.191047668457031,.0165745858103037,,.0276679843664169,2.514594554901123,2.888411998748779,3.22890305519104,1,2,,38521.852,34706.551,3,175,8.9149084,1,.35835898,87,82.5,64.69999694824219,92.19999694824219,90,84.40000152587891,0,.556291401386261,5,100,,,.90972221,79.980003,73.949997,5.592999935150147,20.48100090026856,997.5780029296875,2.246000051498413,96.09999847412109,22.17200088500977,32.02500152587891,5.217000007629395,150,24.70000076293945,41,.88475639,.85204059,29.60000038146973,.300000011920929,1,.2000000029802322,46.70000076293945,23.5,531503,25301.232421875,21263,0,10,109,0,10,10,3.8787878,4.4848485,3.3333333,1.2711445,1.4928991,1.0192857,5.0151515,5.3636365,4.7575755,105.703857421875,323.1373291015625,7710847488,-166.2734069824219,24111660,13823179776,5.380000114440918,19.926514,8.699999809265137,9,8.300000190734863,.6000000238418579,0,0,0,1,2.2537868,2.1926711,1.5822303,3.2381442,.42462561,.9256525039672852,11,7,1,6,78.12425994873047,104.4313812255859,130.8442535400391,.2000000029802322,4.199999809265137,81.69512176513672,,1.30692195892334,,10.95400047302246,1.870000004768372,2.453974723815918,7.886205673217773,869841305600,21.17847061157227,19.66068458557129,8.22733211517334,20.81307220458984,22404488,8.404000282287598,11.7523832321167,62,35.70000076293945,57.59999847412109,41.02806091308594,2.044238567352295,.1513818502426148,1.769927382469177,.2239569872617722,.8713911175727844,.2373333722352982,1.763209581375122,.1598208695650101,1.691794157028198,.2355284541845322,1.443473815917969,.15215203166008,,2.369922161102295,1.520517587661743,56552,.4827311038970947,,23.9907283782959,,16.93373107910156,5,10740.384765625,2.799999952316284,3.299999952316284,21.10000038146973,75.5,-151.8714141845703,5560.69384765625,10,30.85553359985352,1.958578228950501,33.77789688110352,19.43428421020508,2.087575912475586,,8.948052406311035,1.032854437828064,,,27.03440856933594,76,100,51.88290023803711,7682300,749997,100.4263076782227,5,18.94330787658691,67.60871124267578,13.44797992706299,10.95400047302246,89.04599761962891,21805,37,10.66369342803955,19516.69921875,70.59566497802734,,,20.67305564880371,51,106,55,89,39.49892044067383,5.400000095367432,5.199999809265137,5.099999904632568,11.10000038146973,11.5,11.89999961853027,6.25744808571429,.7282000184059143,6.05350688571429,108.335354944489,4.03130114285714,.6868019700050354,,,
